datetime,dollar,d_dollar,day_of_week,sin_month,cos_month
2014-01-01,32.6587,-0.07049999999999557,2,0.0,1.0
2014-01-02,32.6587,0.0,3,0.0,1.0
2014-01-03,32.6587,0.0,4,0.0,1.0
2014-01-04,32.6587,0.0,5,0.0,1.0
2014-01-05,32.6587,0.0,6,0.0,1.0
2014-01-06,32.6587,0.0,0,0.0,1.0
2014-01-07,32.6587,0.0,1,0.0,1.0
2014-01-08,32.6587,0.0,2,0.0,1.0
2014-01-09,32.6587,0.0,3,0.0,1.0
2014-01-10,33.1547,0.4959999999999951,4,0.0,1.0
2014-01-11,33.2062,0.05150000000000432,5,0.0,1.0
2014-01-12,33.2062,0.0,6,0.0,1.0
2014-01-13,33.2062,0.0,0,0.0,1.0
2014-01-14,33.1204,-0.0858000000000061,1,0.0,1.0
2014-01-15,33.2386,0.11820000000000164,2,0.0,1.0
2014-01-16,33.3562,0.11760000000000304,3,0.0,1.0
2014-01-17,33.4013,0.04509999999999792,4,0.0,1.0
2014-01-18,33.4343,0.03300000000000125,5,0.0,1.0
2014-01-19,33.4343,0.0,6,0.0,1.0
2014-01-20,33.4343,0.0,0,0.0,1.0
2014-01-21,33.6429,0.208599999999997,1,0.0,1.0
2014-01-22,33.8161,0.17320000000000135,2,0.0,1.0
2014-01-23,33.8688,0.05270000000000152,3,0.0,1.0
2014-01-24,34.0334,0.16460000000000008,4,0.0,1.0
2014-01-25,34.26,0.2265999999999977,5,0.0,1.0
2014-01-26,34.26,0.0,6,0.0,1.0
2014-01-27,34.26,0.0,0,0.0,1.0
2014-01-28,34.7093,0.4493000000000009,1,0.0,1.0
2014-01-29,34.625,-0.08429999999999893,2,0.0,1.0
2014-01-30,34.5633,-0.061700000000001864,3,0.0,1.0
2014-01-31,35.2448,0.6814999999999998,4,0.0,1.0
2014-02-01,35.18,-0.06479999999999819,5,0.49999999999999994,0.8660254037844387
2014-02-02,35.18,0.0,6,0.49999999999999994,0.8660254037844387
2014-02-03,35.18,0.0,0,0.49999999999999994,0.8660254037844387
2014-02-04,35.2347,0.05469999999999686,1,0.49999999999999994,0.8660254037844387
2014-02-05,35.4502,0.2155000000000058,2,0.49999999999999994,0.8660254037844387
2014-02-06,34.9592,-0.49099999999999966,3,0.49999999999999994,0.8660254037844387
2014-02-07,34.7287,-0.23049999999999926,4,0.49999999999999994,0.8660254037844387
2014-02-08,34.6044,-0.12430000000000518,5,0.49999999999999994,0.8660254037844387
2014-02-09,34.6044,0.0,6,0.49999999999999994,0.8660254037844387
2014-02-10,34.6044,0.0,0,0.49999999999999994,0.8660254037844387
2014-02-11,34.7636,0.15919999999999845,1,0.49999999999999994,0.8660254037844387
2014-02-12,34.7964,0.03280000000000172,2,0.49999999999999994,0.8660254037844387
2014-02-13,34.7595,-0.036899999999995714,3,0.49999999999999994,0.8660254037844387
2014-02-14,34.8611,0.10159999999999769,4,0.49999999999999994,0.8660254037844387
2014-02-15,35.2559,0.3947999999999965,5,0.49999999999999994,0.8660254037844387
2014-02-16,35.2559,0.0,6,0.49999999999999994,0.8660254037844387
2014-02-17,35.2559,0.0,0,0.49999999999999994,0.8660254037844387
2014-02-18,35.0976,-0.158299999999997,1,0.49999999999999994,0.8660254037844387
2014-02-19,35.2386,0.14099999999999824,2,0.49999999999999994,0.8660254037844387
2014-02-20,35.5857,0.3471000000000046,3,0.49999999999999994,0.8660254037844387
2014-02-21,35.767,0.18130000000000024,4,0.49999999999999994,0.8660254037844387
2014-02-22,35.6828,-0.08420000000000272,5,0.49999999999999994,0.8660254037844387
2014-02-23,35.6828,0.0,6,0.49999999999999994,0.8660254037844387
2014-02-24,35.6828,0.0,0,0.49999999999999994,0.8660254037844387
2014-02-25,35.5112,-0.17159999999999798,1,0.49999999999999994,0.8660254037844387
2014-02-26,35.5669,0.05569999999999453,2,0.49999999999999994,0.8660254037844387
2014-02-27,35.7872,0.22030000000000172,3,0.49999999999999994,0.8660254037844387
2014-02-28,36.0501,0.2629000000000019,4,0.49999999999999994,0.8660254037844387
2014-03-01,36.1847,0.13459999999999894,5,0.8660254037844386,0.5000000000000001
2014-03-02,36.1847,0.0,6,0.8660254037844386,0.5000000000000001
2014-03-03,36.1847,0.0,0,0.8660254037844386,0.5000000000000001
2014-03-04,36.3784,0.19369999999999976,1,0.8660254037844386,0.5000000000000001
2014-03-05,36.3208,-0.05760000000000076,2,0.8660254037844386,0.5000000000000001
2014-03-06,36.0849,-0.2359000000000009,3,0.8660254037844386,0.5000000000000001
2014-03-07,36.1251,0.04020000000000579,4,0.8660254037844386,0.5000000000000001
2014-03-08,36.2618,0.1366999999999976,5,0.8660254037844386,0.5000000000000001
2014-03-09,36.2618,0.0,6,0.8660254037844386,0.5000000000000001
2014-03-10,36.2618,0.0,0,0.8660254037844386,0.5000000000000001
2014-03-11,36.2618,0.0,1,0.8660254037844386,0.5000000000000001
2014-03-12,36.4015,0.13969999999999771,2,0.8660254037844386,0.5000000000000001
2014-03-13,36.4865,0.08500000000000085,3,0.8660254037844386,0.5000000000000001
2014-03-14,36.4566,-0.029899999999997817,4,0.8660254037844386,0.5000000000000001
2014-03-15,36.6391,0.18249999999999744,5,0.8660254037844386,0.5000000000000001
2014-03-16,36.6391,0.0,6,0.8660254037844386,0.5000000000000001
2014-03-17,36.6391,0.0,0,0.8660254037844386,0.5000000000000001
2014-03-18,36.6505,0.011400000000001853,1,0.8660254037844386,0.5000000000000001
2014-03-19,36.4487,-0.20179999999999865,2,0.8660254037844386,0.5000000000000001
2014-03-20,36.207,-0.24170000000000158,3,0.8660254037844386,0.5000000000000001
2014-03-21,36.1081,-0.09890000000000043,4,0.8660254037844386,0.5000000000000001
2014-03-22,36.4022,0.29410000000000025,5,0.8660254037844386,0.5000000000000001
2014-03-23,36.4022,0.0,6,0.8660254037844386,0.5000000000000001
2014-03-24,36.4022,0.0,0,0.8660254037844386,0.5000000000000001
2014-03-25,36.1663,-0.2359000000000009,1,0.8660254037844386,0.5000000000000001
2014-03-26,35.9316,-0.23469999999999658,2,0.8660254037844386,0.5000000000000001
2014-03-27,35.4494,-0.48220000000000596,3,0.8660254037844386,0.5000000000000001
2014-03-28,35.581,0.13160000000000593,4,0.8660254037844386,0.5000000000000001
2014-03-29,35.6871,0.10609999999999786,5,0.8660254037844386,0.5000000000000001
2014-03-30,35.6871,0.0,6,0.8660254037844386,0.5000000000000001
2014-03-31,35.6871,0.0,0,0.8660254037844386,0.5000000000000001
